TMAX,TMIN,DATE,STATION
  278,  142,1963-04-12,ZI000067865
  286,  134,1963-04-13,ZI000067865
  287,  139,1963-04-14,ZI000067865
  261,  178,1963-04-15,ZI000067865
  243,  144,1963-04-16,ZI000067865
  256,  154,1963-04-17,ZI000067865
  257,  107,1963-04-18,ZI000067865
  267,   77,1963-04-19,ZI000067865
  265,   83,1963-04-20,ZI000067865
  278,   94,1963-04-21,ZI000067865
  208,  139,1963-04-22,ZI000067865
  218,   83,1963-04-23,ZI000067865
  249,   61,1963-04-24,ZI000067865
  254,   68,1963-04-25,ZI000067865
  248,   53,1963-04-26,ZI000067865
  233,   38,1963-04-27,ZI000067865
  226,   36,1963-04-28,ZI000067865
  238,   70,1963-04-29,ZI000067865
  231,   88,1963-04-30,ZI000067865
  232,   94,1963-05-01,ZI000067865
  241,   85,1963-05-02,ZI000067865
  244,   71,1963-05-03,ZI000067865
  221,   78,1963-05-04,ZI000067865
  231,   64,1963-05-05,ZI000067865
  239,   72,1963-05-06,ZI000067865
  228,   70,1963-05-07,ZI000067865
  212,  122,1963-05-08,ZI000067865
  244,  106,1963-05-09,ZI000067865
  246,   82,1963-05-10,ZI000067865
  268,   85,1963-05-11,ZI000067865
  281,  101,1963-05-12,ZI000067865
  277,  122,1963-05-13,ZI000067865
  256,  101,1963-05-14,ZI000067865
  258,   43,1963-05-15,ZI000067865
  281,   33,1963-05-16,ZI000067865
  251,   57,1963-05-17,ZI000067865
  253,   38,1963-05-18,ZI000067865
  231,   23,1963-05-19,ZI000067865
  231,   46,1963-05-20,ZI000067865
  233,   55,1963-05-21,ZI000067865
  254,   14,1963-05-22,ZI000067865
  269,    2,1963-05-23,ZI000067865
  227,   67,1963-05-24,ZI000067865
  239,   62,1963-05-25,ZI000067865
  237,   46,1963-05-26,ZI000067865
  244,   27,1963-05-27,ZI000067865
  228,   36,1963-05-28,ZI000067865
  212,   65,1963-05-29,ZI000067865
  216,   22,1963-05-30,ZI000067865
  223,   34,1963-05-31,ZI000067865
  232,    7,1963-06-01,ZI000067865
  236,    5,1963-06-02,ZI000067865
  230,   22,1963-06-03,ZI000067865
  217,   49,1963-06-04,ZI000067865
  205,   67,1963-06-05,ZI000067865
  206,    7,1963-06-06,ZI000067865
  218,   43,1963-06-07,ZI000067865
  239,   54,1963-06-08,ZI000067865
  245,   17,1963-06-09,ZI000067865
  255,   14,1963-06-10,ZI000067865
  252,   19,1963-06-11,ZI000067865
  258,   32,1963-06-12,ZI000067865
  234,   51,1963-06-13,ZI000067865
  227,   48,1963-06-14,ZI000067865
  222,   68,1963-06-15,ZI000067865
  206,   59,1963-06-16,ZI000067865
  183,   44,1963-06-17,ZI000067865
  192,   73,1963-06-18,ZI000067865
  206,   78,1963-06-19,ZI000067865
  228,   87,1963-06-20,ZI000067865
  243,   72,1963-06-21,ZI000067865
  253,   62,1963-06-22,ZI000067865
  253,   92,1963-06-23,ZI000067865
  224,   72,1963-06-24,ZI000067865
  208,  100,1963-06-25,ZI000067865
  233,   62,1963-06-26,ZI000067865
  241,   27,1963-06-27,ZI000067865
  244,   24,1963-06-28,ZI000067865
  250,   17,1963-06-29,ZI000067865
  249,   49,1963-06-30,ZI000067865
  248,   39,1963-07-01,ZI000067865
  236,   38,1963-07-02,ZI000067865
  226,   56,1963-07-03,ZI000067865
  222,   42,1963-07-04,ZI000067865
  208,   83,1963-07-05,ZI000067865
  211,   74,1963-07-06,ZI000067865
  230,   38,1963-07-07,ZI000067865
  228,   45,1963-07-08,ZI000067865
  241,   55,1963-07-09,ZI000067865
  266,   28,1963-07-10,ZI000067865
  232,   73,1963-07-11,ZI000067865
  242,   19,1963-07-12,ZI000067865
  222,   16,1963-07-13,ZI000067865
  239,   36,1963-07-14,ZI000067865
  253,   17,1963-07-15,ZI000067865
  256,   24,1963-07-16,ZI000067865
  258,   30,1963-07-17,ZI000067865
  261,   38,1963-07-18,ZI000067865
  257,   32,1963-07-19,ZI000067865
  261,   53,1963-07-20,ZI000067865
  221,   78,1963-07-21,ZI000067865
  233,   70,1963-07-22,ZI000067865
  254,   39,1963-07-23,ZI000067865
  261,   41,1963-07-24,ZI000067865
  255,   67,1963-07-25,ZI000067865
  267,   94,1963-07-26,ZI000067865
  199,  117,1963-07-27,ZI000067865
  222,   80,1963-07-28,ZI000067865
  219,   57,1963-07-29,ZI000067865
  236,   28,1963-07-30,ZI000067865
  251,   67,1963-07-31,ZI000067865
  206,  102,1963-08-01,ZI000067865
  223,   83,1963-08-02,ZI000067865
  224,  112,1963-08-03,ZI000067865
  204,   83,1963-08-04,ZI000067865
  201,  101,1963-08-05,ZI000067865
  217,  117,1963-08-06,ZI000067865
  261,   84,1963-08-07,ZI000067865
  273,   67,1963-08-08,ZI000067865
  266,   57,1963-08-09,ZI000067865
  255,   36,1963-08-10,ZI000067865
  262,   28,1963-08-11,ZI000067865
  267,   56,1963-08-12,ZI000067865
  272,   23,1963-08-13,ZI000067865
  293,   39,1963-08-14,ZI000067865
  289,   45,1963-08-15,ZI000067865
  292,   49,1963-08-16,ZI000067865
  289,   94,1963-08-17,ZI000067865
  273,   72,1963-08-18,ZI000067865
  251,   56,1963-08-19,ZI000067865
  259,   50,1963-08-20,ZI000067865
  286,   28,1963-08-21,ZI000067865
  299,   38,1963-08-22,ZI000067865
  290,   60,1963-08-23,ZI000067865
  278,   84,1963-08-24,ZI000067865
  284,   78,1963-08-25,ZI000067865
  296,   77,1963-08-26,ZI000067865
  278,  117,1963-08-27,ZI000067865
  266,   67,1963-08-28,ZI000067865
  256,   78,1963-08-29,ZI000067865
  256,   67,1963-08-30,ZI000067865
  272,   40,1963-08-31,ZI000067865
  260,   84,1963-09-01,ZI000067865
  244,   92,1963-09-02,ZI000067865
  262,   67,1963-09-03,ZI000067865
  281,   78,1963-09-04,ZI000067865
  278,   62,1963-09-05,ZI000067865
  290,   79,1963-09-06,ZI000067865
  299,  113,1963-09-07,ZI000067865
  306,  146,1963-09-08,ZI000067865
  306,  136,1963-09-09,ZI000067865
  316,  122,1963-09-10,ZI000067865
  316,  116,1963-09-11,ZI000067865
  302,  111,1963-09-12,ZI000067865
  304,  111,1963-09-13,ZI000067865
  286,  128,1963-09-14,ZI000067865
  289,  100,1963-09-15,ZI000067865
  284,  103,1963-09-16,ZI000067865
  301,  112,1963-09-17,ZI000067865
  307,  129,1963-09-18,ZI000067865
  299,  121,1963-09-19,ZI000067865
  304,  106,1963-09-20,ZI000067865
  322,  118,1963-09-21,ZI000067865
  338,  125,1963-09-22,ZI000067865
  339,  141,1963-09-23,ZI000067865
  344,  159,1963-09-24,ZI000067865
  333,  184,1963-09-25,ZI000067865
  306,  167,1963-09-26,ZI000067865
  298,  149,1963-09-27,ZI000067865
  312,  138,1963-09-28,ZI000067865
  301,  109,1963-09-29,ZI000067865
  299,  116,1963-09-30,ZI000067865
  321,  106,1963-10-01,ZI000067865
  321,  106,1963-10-02,ZI000067865
  328,  139,1963-10-03,ZI000067865
  321,  152,1963-10-04,ZI000067865
  348,  143,1963-10-05,ZI000067865
  350,  153,1963-10-06,ZI000067865
  346,  174,1963-10-07,ZI000067865
  358,  162,1963-10-08,ZI000067865
  349,  150,1963-10-09,ZI000067865
  340,  157,1963-10-10,ZI000067865
  336,  157,1963-10-11,ZI000067865
  342,  176,1963-10-12,ZI000067865
  316,  197,1963-10-13,ZI000067865
  327,  195,1963-10-14,ZI000067865
  314,  167,1963-10-15,ZI000067865
  316,  169,1963-10-16,ZI000067865
  313,  138,1963-10-17,ZI000067865
  318,  147,1963-10-18,ZI000067865
  314,  151,1963-10-19,ZI000067865
  322,  140,1963-10-20,ZI000067865
  341,  146,1963-10-21,ZI000067865
  310,  198,1963-10-22,ZI000067865
  296,  167,1963-10-23,ZI000067865
  308,  147,1963-10-24,ZI000067865
  297,  173,1963-10-25,ZI000067865
  302,  178,1963-10-26,ZI000067865
  267,  178,1963-10-27,ZI000067865
  268,  178,1963-10-28,ZI000067865
  294,  173,1963-10-29,ZI000067865
  276,  168,1963-10-30,ZI000067865
  299,  158,1963-10-31,ZI000067865
  292,  153,1963-11-01,ZI000067865
  284,  147,1963-11-02,ZI000067865
  299,  122,1963-11-03,ZI000067865
  317,  161,1963-11-04,ZI000067865
  278,  169,1963-11-05,ZI000067865
  302,  149,1963-11-06,ZI000067865
  294,  158,1963-11-07,ZI000067865
  322,  147,1963-11-08,ZI000067865
  317,  156,1963-11-09,ZI000067865
  318,  154,1963-11-10,ZI000067865
  318,  157,1963-11-11,ZI000067865
  329,  172,1963-11-12,ZI000067865
  319,  170,1963-11-13,ZI000067865
  311,  157,1963-11-14,ZI000067865
  334,  158,1963-11-15,ZI000067865
  319,  200,1963-11-16,ZI000067865
  284,  206,1963-11-17,ZI000067865
  301,  178,1963-11-18,ZI000067865
  268,  183,1963-11-19,ZI000067865
  296,  167,1963-11-20,ZI000067865
  301,  171,1963-11-21,ZI000067865
  306,  144,1963-11-22,ZI000067865
  312,  167,1963-11-23,ZI000067865
  323,  150,1963-11-24,ZI000067865
  319,  197,1963-11-25,ZI000067865
  313,  176,1963-11-26,ZI000067865
  336,  161,1963-11-27,ZI000067865
  344,  190,1963-11-28,ZI000067865
  218,  201,1963-11-29,ZI000067865
  296,  178,1963-11-30,ZI000067865
  294,  173,1963-12-01,ZI000067865
  233,  172,1963-12-02,ZI000067865
  194,  164,1963-12-03,ZI000067865
  194,  163,1963-12-04,ZI000067865
  257,  171,1963-12-05,ZI000067865
  259,  174,1963-12-06,ZI000067865
  296,  184,1963-12-07,ZI000067865
  294,  167,1963-12-08,ZI000067865
  301,  179,1963-12-09,ZI000067865
  307,  189,1963-12-10,ZI000067865
  266,  185,1963-12-11,ZI000067865
  251,  184,1963-12-12,ZI000067865
  224,  181,1963-12-13,ZI000067865
  288,  165,1963-12-14,ZI000067865
  313,  175,1963-12-15,ZI000067865
  311,  172,1963-12-16,ZI000067865
  294,  174,1963-12-17,ZI000067865
  311,  172,1963-12-18,ZI000067865
  312,  167,1963-12-19,ZI000067865
  316,  150,1963-12-20,ZI000067865
  328,  178,1963-12-21,ZI000067865
  295,  178,1963-12-22,ZI000067865
  208,  177,1963-12-23,ZI000067865
  222,  134,1963-12-24,ZI000067865
  282,  100,1963-12-25,ZI000067865
  289,  109,1963-12-26,ZI000067865
  273,  138,1963-12-27,ZI000067865
  295,  138,1963-12-28,ZI000067865
  301,  145,1963-12-29,ZI000067865
  306,  152,1963-12-30,ZI000067865
  296,  161,1963-12-31,ZI000067865
  312,  161,1964-01-01,ZI000067865
  312,  194,1964-01-02,ZI000067865
  290,  178,1964-01-03,ZI000067865
  261,  183,1964-01-04,ZI000067865
  281,  180,1964-01-05,ZI000067865
  287,  189,1964-01-06,ZI000067865
  272,  184,1964-01-07,ZI000067865
  255,  183,1964-01-08,ZI000067865
  250,  183,1964-01-09,ZI000067865
  262,  173,1964-01-10,ZI000067865
  272,  151,1964-01-11,ZI000067865
  276,  152,1964-01-12,ZI000067865
  273,  156,1964-01-13,ZI000067865
  293,  143,1964-01-14,ZI000067865
  283,  151,1964-01-15,ZI000067865
  292,  121,1964-01-16,ZI000067865
  295,  142,1964-01-17,ZI000067865
  285,  162,1964-01-18,ZI000067865
  279,  136,1964-01-19,ZI000067865
  288,  151,1964-01-20,ZI000067865
  284,  182,1964-01-21,ZI000067865
  290,  156,1964-01-22,ZI000067865
  274,  146,1964-01-23,ZI000067865
  254,  184,1964-01-24,ZI000067865
  314,  133,1964-01-25,ZI000067865
  279,  184,1964-01-26,ZI000067865
  289,  183,1964-01-27,ZI000067865
  284,  189,1964-01-28,ZI000067865
  304,  173,1964-01-29,ZI000067865
  314,  175,1964-01-30,ZI000067865
  281,  180,1964-01-31,ZI000067865
  246,  188,1964-02-01,ZI000067865
  262,  184,1964-02-02,ZI000067865
  248,  189,1964-02-03,ZI000067865
  250,  183,1964-02-04,ZI000067865
  259,  183,1964-02-05,ZI000067865
  272,  158,1964-02-06,ZI000067865
  278,  128,1964-02-07,ZI000067865
  286,  139,1964-02-08,ZI000067865
  313,  157,1964-02-09,ZI000067865
  278,  163,1964-02-10,ZI000067865
  284,  169,1964-02-11,ZI000067865
  297,  164,1964-02-12,ZI000067865
  299,  168,1964-02-13,ZI000067865
  299,  172,1964-02-14,ZI000067865
  316,  158,1964-02-15,ZI000067865
  278,  169,1964-02-16,ZI000067865
  242,  167,1964-02-17,ZI000067865
  262,  183,1964-02-18,ZI000067865
  269,  189,1964-02-19,ZI000067865
  272,  189,1964-02-20,ZI000067865
  291,  173,1964-02-21,ZI000067865
  311,  162,1964-02-22,ZI000067865
  316,  118,1964-02-23,ZI000067865
  289,  167,1964-02-24,ZI000067865
  300,  117,1964-02-25,ZI000067865
  300,  128,1964-02-26,ZI000067865
  289,  149,1964-02-27,ZI000067865
  307,  117,1964-02-28,ZI000067865
  318,  113,1964-02-29,ZI000067865
  312,  133,1964-03-01,ZI000067865
  309,  133,1964-03-02,ZI000067865
  328,  149,1964-03-03,ZI000067865
  334,  136,1964-03-04,ZI000067865
  328,  174,1964-03-05,ZI000067865
  333,  136,1964-03-06,ZI000067865
  331,  134,1964-03-07,ZI000067865
  303,  201,1964-03-08,ZI000067865
  267,  189,1964-03-09,ZI000067865
  294,  179,1964-03-10,ZI000067865
  289,  156,1964-03-11,ZI000067865
  322,  117,1964-03-12,ZI000067865
  334,  119,1964-03-13,ZI000067865
  303,  159,1964-03-14,ZI000067865
  312,  150,1964-03-15,ZI000067865
  317,  140,1964-03-16,ZI000067865
  301,  164,1964-03-17,ZI000067865
  306,  161,1964-03-18,ZI000067865
  302,  139,1964-03-19,ZI000067865
  306,  127,1964-03-20,ZI000067865
  297,  150,1964-03-21,ZI000067865
  311,  127,1964-03-22,ZI000067865
  316,  148,1964-03-23,ZI000067865
  317,  153,1964-03-24,ZI000067865
  302,  161,1964-03-25,ZI000067865
  318,  144,1964-03-26,ZI000067865
  320,  146,1964-03-27,ZI000067865
  333,  134,1964-03-28,ZI000067865
  327,  150,1964-03-29,ZI000067865
  329,  132,1964-03-30,ZI000067865
  317,  118,1964-03-31,ZI000067865
  306,  117,1964-04-01,ZI000067865
  317,  127,1964-04-02,ZI000067865
  327,  130,1964-04-03,ZI000067865
  291,  152,1964-04-04,ZI000067865
  278,  123,1964-04-05,ZI000067865
  296,  112,1964-04-06,ZI000067865
  313,  117,1964-04-07,ZI000067865
  323,  151,1964-04-08,ZI000067865
  323,  139,1964-04-09,ZI000067865
  296,  150,1964-04-10,ZI000067865
  296,  136,1964-04-11,ZI000067865
  278,  116,1964-04-12,ZI000067865
  290,  100,1964-04-13,ZI000067865
  311,   89,1964-04-14,ZI000067865
  327,  103,1964-04-15,ZI000067865
  306,  162,1964-04-16,ZI000067865
  300,  144,1964-04-17,ZI000067865
  310,  111,1964-04-18,ZI000067865
  317,  101,1964-04-19,ZI000067865
  294,  144,1964-04-20,ZI000067865
  251,  155,1964-04-21,ZI000067865
  227,  111,1964-04-22,ZI000067865
  238,   83,1964-04-23,ZI000067865
  262,   84,1964-04-24,ZI000067865
  277,   78,1964-04-25,ZI000067865
  289,   83,1964-04-26,ZI000067865
  287,  111,1964-04-27,ZI000067865
  264,  151,1964-04-28,ZI000067865
  242,  130,1964-04-29,ZI000067865
  201,  126,1964-04-30,ZI000067865
  228,  111,1964-05-01,ZI000067865
  236,   89,1964-05-02,ZI000067865
  244,  114,1964-05-03,ZI000067865
  250,   84,1964-05-04,ZI000067865
  242,  108,1964-05-05,ZI000067865
  261,  146,1964-05-06,ZI000067865
  267,   78,1964-05-07,ZI000067865
  270,   69,1964-05-08,ZI000067865
  253,   79,1964-05-09,ZI000067865
  258,   89,1964-05-10,ZI000067865
  267,   79,1964-05-11,ZI000067865
  281,   94,1964-05-12,ZI000067865
  289,   89,1964-05-13,ZI000067865
  242,  139,1964-05-14,ZI000067865
  259,  100,1964-05-15,ZI000067865
  256,   94,1964-05-16,ZI000067865
  264,  102,1964-05-17,ZI000067865
  273,   56,1964-05-18,ZI000067865
  273,   99,1964-05-19,ZI000067865
  256,   90,1964-05-20,ZI000067865
  264,   72,1964-05-21,ZI000067865
  254,   61,1964-05-22,ZI000067865
  241,   94,1964-05-23,ZI000067865
  242,   73,1964-05-24,ZI000067865
  237,   71,1964-05-25,ZI000067865
  232,   67,1964-05-26,ZI000067865
  222,  107,1964-05-27,ZI000067865
  207,  117,1964-05-28,ZI000067865
  222,  108,1964-05-29,ZI000067865
  223,   92,1964-05-30,ZI000067865
  227,  111,1964-05-31,ZI000067865
  223,   58,1964-06-01,ZI000067865
  233,   40,1964-06-02,ZI000067865
  240,   44,1964-06-03,ZI000067865
  246,   34,1964-06-04,ZI000067865
  256,   72,1964-06-05,ZI000067865
  269,   44,1964-06-06,ZI000067865
  272,   40,1964-06-07,ZI000067865
  262,   35,1964-06-08,ZI000067865
  236,   74,1964-06-09,ZI000067865
  238,   69,1964-06-10,ZI000067865
  237,   29,1964-06-11,ZI000067865
  242,   23,1964-06-12,ZI000067865
  236,   83,1964-06-13,ZI000067865
  225,   72,1964-06-14,ZI000067865
  211,   45,1964-06-15,ZI000067865
  220,   72,1964-06-16,ZI000067865
  212,  115,1964-06-17,ZI000067865
  244,   42,1964-06-18,ZI000067865
  206,    6,1964-06-19,ZI000067865
  219,    6,1964-06-20,ZI000067865
  227,   28,1964-06-21,ZI000067865
  242,    8,1964-06-22,ZI000067865
  250,   17,1964-06-23,ZI000067865
  269,   11,1964-06-24,ZI000067865
  248,   69,1964-06-25,ZI000067865
  189,   58,1964-06-26,ZI000067865
  206,    3,1964-06-27,ZI000067865
  221,   17,1964-06-28,ZI000067865
  198,   22,1964-06-29,ZI000067865
  217,    3,1964-06-30,ZI000067865
  228,   28,1964-07-01,ZI000067865
  220,   34,1964-07-02,ZI000067865
  225,    6,1964-07-03,ZI000067865
  226,   10,1964-07-04,ZI000067865
  237,    1,1964-07-05,ZI000067865
  196,   69,1964-07-06,ZI000067865
  175,   64,1964-07-07,ZI000067865
  189,   53,1964-07-08,ZI000067865
  193,    1,1964-07-09,ZI000067865
  194,   41,1964-07-10,ZI000067865
  194,   47,1964-07-11,ZI000067865
  199,   58,1964-07-12,ZI000067865
  200,   73,1964-07-13,ZI000067865
  213,   57,1964-07-14,ZI000067865
  223,   58,1964-07-15,ZI000067865
  218,   33,1964-07-16,ZI000067865
  192,   61,1964-07-17,ZI000067865
  219,   49,1964-07-18,ZI000067865
  239,   58,1964-07-19,ZI000067865
  212,   76,1964-07-20,ZI000067865
  203,   76,1964-07-21,ZI000067865
  212,   47,1964-07-22,ZI000067865
  217,   39,1964-07-23,ZI000067865
  220,    7,1964-07-24,ZI000067865
  238,   34,1964-07-25,ZI000067865
  211,   73,1964-07-26,ZI000067865
  220,   22,1964-07-27,ZI000067865
  236,    4,1964-07-28,ZI000067865
  240,   25,1964-07-29,ZI000067865
  247,   67,1964-07-30,ZI000067865
  257,   28,1964-07-31,ZI000067865
  253,   17,1964-08-01,ZI000067865
  256,   19,1964-08-02,ZI000067865
  227,   83,1964-08-03,ZI000067865
  238,   74,1964-08-04,ZI000067865
  246,   82,1964-08-05,ZI000067865
  217,   89,1964-08-06,ZI000067865
  205,   79,1964-08-07,ZI000067865
  210,   78,1964-08-08,ZI000067865
  236,  100,1964-08-09,ZI000067865
  242,   46,1964-08-10,ZI000067865
  263,  136,1964-08-11,ZI000067865
  250,   68,1964-08-12,ZI000067865
  267,   61,1964-08-13,ZI000067865
  239,   44,1964-08-14,ZI000067865
  250,   40,1964-08-15,ZI000067865
  261,   39,1964-08-16,ZI000067865
  284,   64,1964-08-17,ZI000067865
  253,   86,1964-08-18,ZI000067865
  257,   67,1964-08-19,ZI000067865
  262,   50,1964-08-20,ZI000067865
  283,   83,1964-08-21,ZI000067865
  283,  136,1964-08-22,ZI000067865
  275,  122,1964-08-23,ZI000067865
  294,  107,1964-08-24,ZI000067865
  212,  148,1964-08-25,ZI000067865
  227,   90,1964-08-26,ZI000067865
  256,   67,1964-08-27,ZI000067865
  270,   46,1964-08-28,ZI000067865
  244,  117,1964-08-29,ZI000067865
  273,   78,1964-08-30,ZI000067865
  289,   79,1964-08-31,ZI000067865
  294,   54,1964-09-01,ZI000067865
  288,   70,1964-09-02,ZI000067865
  253,  110,1964-09-03,ZI000067865
  256,   97,1964-09-04,ZI000067865
  253,   96,1964-09-05,ZI000067865
  275,   59,1964-09-06,ZI000067865
  239,   88,1964-09-07,ZI000067865
  235,  106,1964-09-08,ZI000067865
  252,   74,1964-09-09,ZI000067865
  278,  101,1964-09-10,ZI000067865
  284,  106,1964-09-11,ZI000067865
  286,  118,1964-09-12,ZI000067865
  300,  106,1964-09-13,ZI000067865
  303,   69,1964-09-14,ZI000067865
  313,  128,1964-09-15,ZI000067865
  317,  144,1964-09-16,ZI000067865
  316,  144,1964-09-17,ZI000067865
  304,  144,1964-09-18,ZI000067865
  292,  106,1964-09-19,ZI000067865
  283,  106,1964-09-20,ZI000067865
  300,  112,1964-09-21,ZI000067865
  290,  129,1964-09-22,ZI000067865
  307,   93,1964-09-23,ZI000067865
  307,   80,1964-09-24,ZI000067865
  333,  101,1964-09-25,ZI000067865
  297,  146,1964-09-26,ZI000067865
  312,  103,1964-09-27,ZI000067865
  328,   89,1964-09-28,ZI000067865
  333,   90,1964-09-29,ZI000067865
  336,  129,1964-09-30,ZI000067865
  346,  121,1964-10-01,ZI000067865
  267,  122,1964-10-02,ZI000067865
  298,  142,1964-10-03,ZI000067865
  311,  134,1964-10-04,ZI000067865
  309,  117,1964-10-05,ZI000067865
  311,  136,1964-10-06,ZI000067865
  298,  117,1964-10-07,ZI000067865
  312,  122,1964-10-08,ZI000067865
  310,  122,1964-10-09,ZI000067865
  311,  133,1964-10-10,ZI000067865
  322,  153,1964-10-11,ZI000067865
  319,  167,1964-10-12,ZI000067865
  312,  144,1964-10-13,ZI000067865
  321,  144,1964-10-14,ZI000067865
  328,  122,1964-10-15,ZI000067865
  344,  168,1964-10-16,ZI000067865
  341,  161,1964-10-17,ZI000067865
  341,  150,1964-10-18,ZI000067865
  331,  185,1964-10-19,ZI000067865
  334,  176,1964-10-20,ZI000067865
  337,  190,1964-10-21,ZI000067865
  312,  179,1964-10-22,ZI000067865
  323,  157,1964-10-23,ZI000067865
  334,  147,1964-10-24,ZI000067865
  342,  168,1964-10-25,ZI000067865
  336,  186,1964-10-26,ZI000067865
  294,  184,1964-10-27,ZI000067865
  328,  140,1964-10-28,ZI000067865
  288,  163,1964-10-29,ZI000067865
  316,  172,1964-10-30,ZI000067865
  297,  167,1964-10-31,ZI000067865
  317,  155,1964-11-01,ZI000067865
  322,  178,1964-11-02,ZI000067865
  282,  192,1964-11-03,ZI000067865
  281,  189,1964-11-04,ZI000067865
  240,  167,1964-11-05,ZI000067865
  294,  167,1964-11-06,ZI000067865
  327,  154,1964-11-07,ZI000067865
  348,  179,1964-11-08,ZI000067865
  342,  174,1964-11-09,ZI000067865
  323,  206,1964-11-10,ZI000067865
  222,  173,1964-11-11,ZI000067865
  316,  117,1964-11-12,ZI000067865
  338,  153,1964-11-13,ZI000067865
  350,  183,1964-11-14,ZI000067865
  343,  148,1964-11-15,ZI000067865
  339,  167,1964-11-16,ZI000067865
  339,  149,1964-11-17,ZI000067865
  338,  147,1964-11-18,ZI000067865
